name,url,search_query
Nanaksar Dhaba(geetabhawan),https://www.google.com/maps/place/Nanaksar+Dhaba%28geetabhawan%29/data=!4m7!3m6!1s0x3962fd006aaf63ad:0x41b44948a2379d55!8m2!3d22.7194502!4d75.8846655!16s%2Fg%2F11vmbk8c17!19sChIJrWOvagD9YjkRVZ03okhJtEE?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
RARE cafe & resto,https://www.google.com/maps/place/RARE+cafe+%26+resto/data=!4m7!3m6!1s0x3962fd6cc3026c6b:0xb50c66c43136b5bf!8m2!3d22.7256534!4d75.9225973!16s%2Fg%2F11rss_kxcg!19sChIJa2wCw2z9YjkRv7U2McRmDLU?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Firangi Cafe and Bar,https://www.google.com/maps/place/Firangi+Cafe+and+Bar/data=!4m7!3m6!1s0x39630354d4343735:0x3f3f79ecb618a77e!8m2!3d22.7625728!4d75.8855242!16s%2Fg%2F11rklyxsq3!19sChIJNTc01FQDYzkRfqcYtux5Pz8?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
"Hotel Crown Palace, Indore","https://www.google.com/maps/place/Hotel+Crown+Palace,+Indore/data=!4m10!3m9!1s0x3962fd3be6c2897d:0x61833a3aef53b0cc!5m2!4m1!1i2!8m2!3d22.719511!4d75.883657!16s%2Fg%2F1tfkp4cs!19sChIJfYnC5jv9YjkRzLBT7zo6g2E?authuser=0&hl=en&rclk=1",rooftop cafes in Indore
Goodluck Bar and Restaurant,https://www.google.com/maps/place/Goodluck+Bar+and+Restaurant/data=!4m7!3m6!1s0x3962fd27b76220df:0x61ac1bb4f862d105!8m2!3d22.7345822!4d75.8757339!16s%2Fg%2F11pz7t4rd1!19sChIJ3yBityf9YjkRBdFi-LQbrGE?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Notch Indore,https://www.google.com/maps/place/Notch+Indore/data=!4m7!3m6!1s0x39631d94859e939b:0x4ad47844bda4625a!8m2!3d22.7660692!4d75.8990231!16s%2Fg%2F11w3_hvq3z!19sChIJm5OehZQdYzkRWmKkvUR41Eo?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Hotel South Avenue,https://www.google.com/maps/place/Hotel+South+Avenue/data=!4m10!3m9!1s0x3962fd3e6b7fc683:0x4ff1a63da8038561!5m2!4m1!1i2!8m2!3d22.7195631!4d75.8793611!16s%2Fg%2F11bbtcbrh3!19sChIJg8Z_az79YjkRYYUDqD2m8U8?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Golden Treat,https://www.google.com/maps/place/Golden+Treat/data=!4m7!3m6!1s0x3962fd3be7309491:0x5ecafdb670684047!8m2!3d22.7195645!4d75.8837588!16s%2Fg%2F11byxgdwkz!19sChIJkZQw5zv9YjkRR0BocLb9yl4?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Fourteen Cafe & Lounge,https://www.google.com/maps/place/Fourteen+Cafe+%26+Lounge/data=!4m7!3m6!1s0x39631d68d7d7adaf:0xc10ec882fc5d4aae!8m2!3d22.7537813!4d75.8857019!16s%2Fg%2F11mxffph2c!19sChIJr63X12gdYzkRrkpd_ILIDsE?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Hobnob Gourmet Cafébar,https://www.google.com/maps/place/Hobnob+Gourmet+Caf%C3%A9bar/data=!4m7!3m6!1s0x39631d55ae61fc69:0x9a65425e47364c0f!8m2!3d22.7534098!4d75.9033106!16s%2Fg%2F11c60639_n!19sChIJafxhrlUdYzkRD0w2R15CZZo?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Ohlio Gourmet Cafe Bar,https://www.google.com/maps/place/Ohlio+Gourmet+Cafe+Bar/data=!4m7!3m6!1s0x3962fd001185e381:0x7be495c95dbce9fa!8m2!3d22.7397444!4d75.8912202!16s%2Fg%2F11w4tvl59_!19sChIJgeOFEQD9YjkR-um8XcmV5Hs?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Mati rooftop restaurant And cafe,https://www.google.com/maps/place/Mati+rooftop+restaurant+And+cafe/data=!4m7!3m6!1s0x39631d55d0383d0d:0x5d48413f39830e93!8m2!3d22.7631246!4d75.9235533!16s%2Fg%2F11c0rpfbsg!19sChIJDT040FUdYzkRkw6DOT9BSF0?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
