name,url,search_query
Oakaz Restaurant,https://www.google.com/maps/place/Oakaz+Restaurant/data=!4m7!3m6!1s0x3962fd3b93490065:0x1c5e002bff6a6751!8m2!3d22.7184605!4d75.8835823!16s%2Fg%2F124yk8kc7!19sChIJZQBJkzv9YjkRUWdq_ysAXhw?authuser=0&hl=en&rclk=1,viral cafes in Indore
Cafe De Casa,https://www.google.com/maps/place/Cafe+De+Casa/data=!4m7!3m6!1s0x396303cf654e0ed7:0x10569e23dcf2ec91!8m2!3d22.7611507!4d75.8872803!16s%2Fg%2F11shx883tn!19sChIJ1w5OZc8DYzkRkezy3COeVhA?authuser=0&hl=en&rclk=1,viral cafes in Indore
The Crush Coffee,https://www.google.com/maps/place/The+Crush+Coffee/data=!4m7!3m6!1s0x3962fdf3fae0d651:0xb5d6dbc777a981a4!8m2!3d22.693635!4d75.8669157!16s%2Fg%2F11wqr62xz0!19sChIJUdbg-vP9YjkRpIGpd8fb1rU?authuser=0&hl=en&rclk=1,viral cafes in Indore
Siolim Specialty Coffee Roasters Indore,https://www.google.com/maps/place/Siolim+Specialty+Coffee+Roasters+Indore/data=!4m7!3m6!1s0x3962fdbb7229cd9f:0x79092c805f4131fb!8m2!3d22.6992266!4d75.8717483!16s%2Fg%2F11t7pcr5gs!19sChIJn80pcrv9YjkR-zFBX4AsCXk?authuser=0&hl=en&rclk=1,viral cafes in Indore
Around the Block,https://www.google.com/maps/place/Around+the+Block/data=!4m7!3m6!1s0x3962fd2d27eca249:0x679cd1d3aa4fa1e6!8m2!3d22.7222108!4d75.8853065!16s%2Fg%2F11wvmn3_vv!19sChIJSaLsJy39YjkR5qFPqtPRnGc?authuser=0&hl=en&rclk=1,viral cafes in Indore
neighbourhood,https://www.google.com/maps/place/neighbourhood/data=!4m7!3m6!1s0x3962fdfb81221ecf:0x90eabb9a9921b3e!8m2!3d22.725848!4d75.8974009!16s%2Fg%2F11wj5d86jv!19sChIJzx4igfv9YjkRPhuSqbmrDgk?authuser=0&hl=en&rclk=1,viral cafes in Indore
Cafe IGLOO,https://www.google.com/maps/place/Cafe+IGLOO/data=!4m7!3m6!1s0x3962fdf5f997ce8d:0xa42802138d7eae90!8m2!3d22.7229793!4d75.8965926!16s%2Fg%2F11vc96mszz!19sChIJjc6X-fX9YjkRkK5-jRMCKKQ?authuser=0&hl=en&rclk=1,viral cafes in Indore
Cafe googly,https://www.google.com/maps/place/Cafe+googly/data=!4m7!3m6!1s0x3962fd0518dc6f73:0x6be064d0ef51602!8m2!3d22.709579!4d75.8840157!16s%2Fg%2F11ll9lwc5l!19sChIJc2_cGAX9YjkRAhb1Dk0GvgY?authuser=0&hl=en&rclk=1,viral cafes in Indore
Cafe Golden Wood,https://www.google.com/maps/place/Cafe+Golden+Wood/data=!4m7!3m6!1s0x3962fdcd27c25151:0xab94a636c859c7fa!8m2!3d22.7301479!4d75.8886345!16s%2Fg%2F11qwrhxg9s!19sChIJUVHCJ839YjkR-sdZyDamlKs?authuser=0&hl=en&rclk=1,viral cafes in Indore
Mr. Beans,https://www.google.com/maps/place/Mr.+Beans/data=!4m7!3m6!1s0x3962fd34580fb925:0x7e7da4bae9794d33!8m2!3d22.723283!4d75.896925!16s%2Fg%2F11b6hwq1pb!19sChIJJbkPWDT9YjkRM0156bqkfX4?authuser=0&hl=en&rclk=1,viral cafes in Indore
