name,url,search_query
Baba Foods and beverages,https://www.google.com/maps/place/Baba+Foods+and+beverages/data=!4m7!3m6!1s0x3962fd3ee0e3895d:0xda9917938640285!8m2!3d22.72238!4d75.88083!16s%2Fg%2F11s82yrpkl!19sChIJXYnj4D79YjkRhQJkOHmRqQ0?authuser=0&hl=en&rclk=1,coffee shops in Indore
Hopin - Patio Cafe,https://www.google.com/maps/place/Hopin+-+Patio+Cafe/data=!4m7!3m6!1s0x3962fdd7bf9fca49:0xb2785b5bb66dbed3!8m2!3d22.7303917!4d75.8846806!16s%2Fg%2F11s9h3cl7j!19sChIJScqfv9f9YjkR075ttltbeLI?authuser=0&hl=en&rclk=1,coffee shops in Indore
Burger Farm,https://www.google.com/maps/place/Burger+Farm/data=!4m7!3m6!1s0x3962fd31016a1407:0x6967d36929f17fa1!8m2!3d22.7188535!4d75.883832!16s%2Fg%2F11v0z1dntm!19sChIJBxRqATH9YjkRoX_xKWnTZ2k?authuser=0&hl=en&rclk=1,coffee shops in Indore
Bhiya Ka Thiya Cafe 56 Dukan,https://www.google.com/maps/place/Bhiya+Ka+Thiya+Cafe+56+Dukan/data=!4m7!3m6!1s0x3962fd24ff383ca5:0x65bbdcca7a34b83b!8m2!3d22.7255654!4d75.8847262!16s%2Fg%2F11fk4kj4jt!19sChIJpTw4_yT9YjkRO7g0esrcu2U?authuser=0&hl=en&rclk=1,coffee shops in Indore
Cafe Golden Wood,https://www.google.com/maps/place/Cafe+Golden+Wood/data=!4m7!3m6!1s0x3962fdcd27c25151:0xab94a636c859c7fa!8m2!3d22.7301479!4d75.8886345!16s%2Fg%2F11qwrhxg9s!19sChIJUVHCJ839YjkR-sdZyDamlKs?authuser=0&hl=en&rclk=1,coffee shops in Indore
Kairos Cafe Indore,https://www.google.com/maps/place/Kairos+Cafe+Indore/data=!4m7!3m6!1s0x3962fd7f683056bf:0x7d39dd95ff27e150!8m2!3d22.7268881!4d75.8810715!16s%2Fg%2F11tp7qgfq7!19sChIJv1YwaH_9YjkRUOEn_5XdOX0?authuser=0&hl=en&rclk=1,coffee shops in Indore
neighbourhood,https://www.google.com/maps/place/neighbourhood/data=!4m7!3m6!1s0x3962fdfb81221ecf:0x90eabb9a9921b3e!8m2!3d22.725848!4d75.8974009!16s%2Fg%2F11wj5d86jv!19sChIJzx4igfv9YjkRPhuSqbmrDgk?authuser=0&hl=en&rclk=1,coffee shops in Indore
Urban Lokal Cafe,https://www.google.com/maps/place/Urban+Lokal+Cafe/data=!4m7!3m6!1s0x3962fd2547ee5863:0x7e943b9cf1bf0e3e!8m2!3d22.7138423!4d75.8868096!16s%2Fg%2F11c6s47dhd!19sChIJY1juRyX9YjkRPg6_8Zw7lH4?authuser=0&hl=en&rclk=1,coffee shops in Indore
Cafe googly,https://www.google.com/maps/place/Cafe+googly/data=!4m7!3m6!1s0x3962fd0518dc6f73:0x6be064d0ef51602!8m2!3d22.709579!4d75.8840157!16s%2Fg%2F11ll9lwc5l!19sChIJc2_cGAX9YjkRAhb1Dk0GvgY?authuser=0&hl=en&rclk=1,coffee shops in Indore
Chai Sutta Bar Indore,https://www.google.com/maps/place/Chai+Sutta+Bar+Indore/data=!4m7!3m6!1s0x3962fd457cd3752d:0x79c1761e7dbe3381!8m2!3d22.7252537!4d75.884436!16s%2Fg%2F11f60ywq71!19sChIJLXXTfEX9YjkRgTO-fR52wXk?authuser=0&hl=en&rclk=1,coffee shops in Indore
