name,url,search_query
Bhiya Ka Thiya Cafe 56 Dukan,https://www.google.com/maps/place/Bhiya+Ka+Thiya+Cafe+56+Dukan/data=!4m7!3m6!1s0x3962fd24ff383ca5:0x65bbdcca7a34b83b!8m2!3d22.7255654!4d75.8847262!16s%2Fg%2F11fk4kj4jt!19sChIJpTw4_yT9YjkRO7g0esrcu2U?authuser=0&hl=en&rclk=1,cafes in Indore
Chai Chouraha the Drive-In Cafe 24x7,https://www.google.com/maps/place/Chai+Chouraha+the+Drive-In+Cafe+24x7/data=!4m7!3m6!1s0x3962fdbd3ad7f607:0x4f89b636bb2fc564!8m2!3d22.7245169!4d75.8873625!16s%2Fg%2F11y22d6fpq!19sChIJB_bXOr39YjkRZMUvuza2iU8?authuser=0&hl=en&rclk=1,cafes in Indore
Kairos Cafe Indore,https://www.google.com/maps/place/Kairos+Cafe+Indore/data=!4m7!3m6!1s0x3962fd7f683056bf:0x7d39dd95ff27e150!8m2!3d22.7268881!4d75.8810715!16s%2Fg%2F11tp7qgfq7!19sChIJv1YwaH_9YjkRUOEn_5XdOX0?authuser=0&hl=en&rclk=1,cafes in Indore
Cafe IGLOO,https://www.google.com/maps/place/Cafe+IGLOO/data=!4m7!3m6!1s0x3962fdf5f997ce8d:0xa42802138d7eae90!8m2!3d22.7229793!4d75.8965926!16s%2Fg%2F11vc96mszz!19sChIJjc6X-fX9YjkRkK5-jRMCKKQ?authuser=0&hl=en&rclk=1,cafes in Indore
Cafe Golden Wood,https://www.google.com/maps/place/Cafe+Golden+Wood/data=!4m7!3m6!1s0x3962fdcd27c25151:0xab94a636c859c7fa!8m2!3d22.7301479!4d75.8886345!16s%2Fg%2F11qwrhxg9s!19sChIJUVHCJ839YjkR-sdZyDamlKs?authuser=0&hl=en&rclk=1,cafes in Indore
Upper Deck Cafe,https://www.google.com/maps/place/Upper+Deck+Cafe/data=!4m7!3m6!1s0x3962fd79fd622251:0xde25f9231fb21062!8m2!3d22.7361386!4d75.8861877!16s%2Fg%2F11sbhl5y1h!19sChIJUSJi_Xn9YjkRYhCyHyP5Jd4?authuser=0&hl=en&rclk=1,cafes in Indore
Cafe J3 Junction,https://www.google.com/maps/place/Cafe+J3+Junction/data=!4m7!3m6!1s0x3962fdcf068f1501:0x8ea2a2d774a0544c!8m2!3d22.7345573!4d75.890032!16s%2Fg%2F11y74p8p8y!19sChIJARWPBs_9YjkRTFSgdNeioo4?authuser=0&hl=en&rclk=1,cafes in Indore
Cafe googly,https://www.google.com/maps/place/Cafe+googly/data=!4m7!3m6!1s0x3962fd0518dc6f73:0x6be064d0ef51602!8m2!3d22.709579!4d75.8840157!16s%2Fg%2F11ll9lwc5l!19sChIJc2_cGAX9YjkRAhb1Dk0GvgY?authuser=0&hl=en&rclk=1,cafes in Indore
The Mute Cafe,https://www.google.com/maps/place/The+Mute+Cafe/data=!4m7!3m6!1s0x3962fd17aeb0acb7:0x3af5c15dc2651284!8m2!3d22.714578!4d75.8919601!16s%2Fg%2F11h04m65mg!19sChIJt6ywrhf9YjkRhBJlwl3B9To?authuser=0&hl=en&rclk=1,cafes in Indore
"SENCIA | Dine In, Cafe & Bakery","https://www.google.com/maps/place/SENCIA+%7C+Dine+In,+Cafe+%26+Bakery/data=!4m7!3m6!1s0x396303001b0650df:0xe85cda850c152d78!8m2!3d22.7547356!4d75.8860321!16s%2Fg%2F11vxjp7lf3!19sChIJ31AGGwADYzkReC0VDIXaXOg?authuser=0&hl=en&rclk=1",cafes in Indore
